,geneID,genename,moduleColor,GS.Mass_min,p.GS.Mass_min,MM.blue,p.MM.blue,MM.greenyellow,p.MM.greenyellow,MM.pink,p.MM.pink,MM.tan,p.MM.tan,MM.magenta,p.MM.magenta,MM.black,p.MM.black,MM.brown,p.MM.brown,MM.yellow,p.MM.yellow,MM.grey,p.MM.grey
1067,ENSGALG00010005109,ABHD3,black,-0.260417713,0.230094515,0.49019626,0.017568669,0.156424618,0.475996043,-0.206393902,0.344731103,0.135551942,0.537440298,0.069192724,0.753743251,0.787815382,8.09E-06,0.259746026,0.231342133,-0.450501428,0.030986027,0.368045961,0.084005596
1115,ENSGALG00010005248,TMEM200A,black,-0.291674749,0.176888703,0.460709063,0.026939715,0.276316757,0.201852549,-0.615292525,0.001778379,-0.058521537,0.790828339,0.421678243,0.045059346,0.787856599,8.08E-06,0.451596427,0.030530152,-0.400742149,0.058090015,0.079225778,0.71934792
5733,ENSGALG00010021362,ARPC1B,black,-0.153760414,0.483634292,0.253671658,0.242826969,0.00081011,0.997072989,-0.59637556,0.002668726,-0.283646945,0.189656913,0.307967938,0.152826537,0.788641575,7.80E-06,0.163531164,0.45592526,-0.642581206,0.000944737,-0.029109192,0.895106815
3552,ENSGALG00010014030,WASF1,black,-0.194539138,0.373740158,0.467431369,0.024514024,0.25496892,0.240343626,-0.45678114,0.028443515,0.181518982,0.407157095,0.301247754,0.162454138,0.788775045,7.75E-06,0.330163465,0.123896289,-0.49185074,0.017133879,0.150877605,0.491968122
844,ENSGALG00010004029,ARL4A,black,-0.375174835,0.077727831,0.629868943,0.001277787,0.374279935,0.078495852,-0.419006884,0.046581591,0.222231045,0.308124882,0.442049381,0.034689576,0.788873372,7.72E-06,0.504124374,0.01417391,-0.20263941,0.353770686,0.469687709,0.023740305
5814,ENSGALG00010021535,SUSD6,black,-0.211719183,0.332146306,0.448073524,0.03201612,0.427430575,0.041913374,-0.320717455,0.135679931,0.208355887,0.340062128,0.584329478,0.003412485,0.789598022,7.47E-06,0.499966379,0.015125817,-0.37523194,0.077679015,0.336971499,0.1158749
4466,ENSGALG00010017434,FGF13,black,-0.404772835,0.055379561,0.566983741,0.0047847,0.167311766,0.445430637,-0.656299212,0.000671598,0.042272824,0.848123912,0.473434775,0.022498824,0.78984006,7.39E-06,0.357096387,0.0943777,-0.290058818,0.179409817,0.112884877,0.608069934
6193,ENSGALG00010022652,CARMIL2,black,0.002547671,0.990795168,0.197086707,0.36739124,0.117914145,0.592071891,-0.321981767,0.134057961,-0.270180394,0.212460685,0.253088349,0.243949021,0.790065751,7.32E-06,0.562344002,0.005221503,-0.55625691,0.00584467,0.090775576,0.680398785
1190,ENSGALG00010005415,PRKDC,black,-0.109637107,0.618494832,0.455234282,0.029053784,0.275531226,0.20319016,-0.226427989,0.298839878,0.338666397,0.11393812,0.229394835,0.292381835,0.791200113,6.95E-06,0.145400605,0.507995706,-0.482041126,0.019844527,0.357989717,0.09349752
266,ENSGALG00010001527,STK32C,black,-0.272080934,0.209136097,0.560332099,0.00542101,0.400133935,0.05850772,-0.462249428,0.026367628,0.106488326,0.628670397,0.402069846,0.057186164,0.791455223,6.87E-06,0.561151989,0.005338952,-0.411344289,0.05117103,0.159624229,0.466904446
2157,ENSGALG00010009327,NID1,black,-0.007846363,0.971655732,0.268057062,0.216216605,0.21856413,0.316380309,-0.440444475,0.035430782,0.076666631,0.728074246,0.53650201,0.008309748,0.792056656,6.68E-06,0.176955692,0.419247337,-0.466027418,0.02500557,0.286257398,0.185437926
2475,ENSGALG00010010619,LRRC52,black,-0.085725892,0.697337471,0.467263596,0.024572353,0.442754135,0.034367994,-0.275069723,0.203978794,0.230919115,0.28909792,0.346360025,0.105442504,0.79243363,6.57E-06,0.385612641,0.069183043,-0.269825679,0.213085075,0.454447667,0.029368097
7295,ENSGALG00010025963,OAF,black,-0.268970813,0.2145949,0.494654666,0.016416995,0.382828171,0.071389118,-0.495605231,0.016179573,0.177323071,0.41826681,0.45883472,0.027649173,0.792592094,6.52E-06,0.291456282,0.17722811,-0.401413264,0.057631779,0.339372399,0.113138368
1932,ENSGALG00010008312,ZBTB18,black,-0.284937368,0.187563234,0.610583307,0.001972122,0.416763529,0.047890644,-0.327441875,0.127212629,0.252780799,0.24454198,0.21953987,0.314170592,0.792658771,6.50E-06,0.375087031,0.077802934,-0.439698989,0.035779302,0.404093411,0.055829468
8026,ENSGALG00010028593,DOLK,black,-0.293063293,0.174741967,0.609781501,0.002006832,0.337948651,0.114755394,-0.104155463,0.636251758,0.178872467,0.414145287,0.381991481,0.072062327,0.793011078,6.40E-06,0.391743004,0.064509146,-0.376445869,0.076646761,0.489150928,0.017847962
5567,ENSGALG00010021017,COQ7,black,-0.309168534,0.151149807,0.546816664,0.00693308,0.089798542,0.683664816,-0.449655714,0.031341807,0.109392705,0.619282249,0.199885057,0.36048961,0.793896206,6.14E-06,0.234922053,0.280584054,-0.423540546,0.044021311,0.20455872,0.349132421
485,ENSGALG00010002419,CTBP2,black,-0.038776403,0.860561036,0.245527765,0.258797665,-0.077174368,0.726340297,-0.353964827,0.097511767,-0.010499369,0.962077838,0.081950649,0.710093634,0.793973167,6.12E-06,0.19945637,0.361541969,-0.700726738,0.00019616,0.127131192,0.563228514
5822,ENSGALG00010021553,SLC39A9,black,-0.395144895,0.0620218,0.715517635,0.000123943,0.406887706,0.053997007,-0.179238091,0.413175953,0.167013532,0.446253842,0.458178098,0.027901209,0.794127677,6.07E-06,0.545943965,0.007041679,-0.24037309,0.269246687,0.472950638,0.022656225
305,ENSGALG00010001696,FAM135A,black,-0.16311639,0.457084424,0.546962988,0.006915008,0.425801972,0.042786041,-0.055468205,0.801524511,0.38497289,0.069685255,0.414959157,0.048964162,0.794419846,5.99E-06,0.400242264,0.058433154,-0.240683477,0.268610024,0.684691328,0.000313301
8309,ENSGALG00010029549,KSR1,black,-0.328421767,0.126011315,0.580150602,0.00370822,0.481742754,0.019932104,-0.496485589,0.015962184,0.265817273,0.22022623,0.685466351,0.000306493,0.795722055,5.64E-06,0.563250857,0.005133604,-0.267954565,0.216399022,0.335902215,0.117109047
4450,ENSGALG00010017398,SLC22A5,black,-0.460123982,0.027159594,0.74010044,5.41E-05,0.366872342,0.085074497,-0.317126171,0.140363619,0.167044682,0.446167822,0.393588504,0.063150495,0.795854155,5.61E-06,0.534424049,0.008612786,-0.27066861,0.211603302,0.353195618,0.098293239
5757,ENSGALG00010021420,PLXNB3,black,0.133566141,0.543471856,0.116055913,0.597962048,0.097174573,0.659147593,-0.293134111,0.174632965,-0.060477377,0.783995811,0.350579489,0.100985755,0.795965861,5.58E-06,0.115478903,0.599796037,-0.53892905,0.007967031,0.310772299,0.148930331
2274,ENSGALG00010009649,TENM2,black,-0.3635326,0.088171975,0.693771773,0.000241196,0.533484569,0.008752765,-0.34292798,0.109172806,0.465939992,0.025036439,0.566820027,0.004799575,0.796123814,5.54E-06,0.602177463,0.002362597,-0.187810096,0.390809467,0.502629882,0.01451025
1489,ENSGALG00010006592,STARD13,black,-0.108413628,0.622440698,0.500990527,0.014886654,0.366357827,0.085546302,-0.102093159,0.642983411,0.265499506,0.220799064,0.212042322,0.331391625,0.796152242,5.53E-06,0.434829896,0.03812272,-0.401442761,0.057611702,0.429865753,0.0406346
1221,ENSGALG00010005472,PFKP,black,-0.051417993,0.815765925,0.391163589,0.064940283,0.220749322,0.311444684,-0.122873877,0.576473011,-0.025028655,0.909747757,0.145501107,0.507699335,0.796222534,5.51E-06,0.52435573,0.010213507,-0.522454917,0.010541598,0.269352921,0.213919158
1211,ENSGALG00010005456,RPL7L1,black,-0.379853228,0.073804658,0.502846556,0.014461087,0.112589288,0.609015729,-0.399409308,0.059008384,0.070381604,0.749642378,0.234902632,0.280624976,0.796619804,5.41E-06,0.23566082,0.279030201,-0.603869866,0.002279115,0.181671044,0.406757562
2287,ENSGALG00010009690,RBM43,black,-0.101869522,0.643715039,0.344605214,0.107337928,0.210522968,0.334948968,-0.41452545,0.049224964,-0.163234262,0.456754853,0.401928028,0.057282188,0.796666472,5.40E-06,0.516136196,0.011695193,-0.4536855,0.029675219,0.226425227,0.298845931
1793,ENSGALG00010008026,PURG,black,-0.142349234,0.517033742,0.359054164,0.092456722,0.251329774,0.247352197,-0.480249181,0.020375198,0.243401757,0.263075275,0.501514402,0.014765514,0.797245164,5.25E-06,0.223591915,0.305095036,-0.386366161,0.068595058,0.314151077,0.144330007
270,ENSGALG00010001535,RAP2B,black,-0.228690232,0.293907647,0.518200587,0.011307433,0.365103305,0.08670489,-0.48728325,0.018355929,0.126298079,0.565809594,0.419351734,0.04638286,0.797287671,5.24E-06,0.52727736,0.00972565,-0.338903618,0.113668939,0.22114376,0.310558818
1946,ENSGALG00010008344,MFAP3L,black,-0.211996346,0.331498937,0.296646992,0.169284871,-0.03730417,0.865807692,-0.607280419,0.002118453,-0.070762301,0.748330597,0.218256788,0.317078285,0.79881035,4.88E-06,0.029118803,0.895072369,-0.671605747,0.000449683,-0.037467339,0.865225925
7991,ENSGALG00010028508,,black,-0.071136512,0.74704182,0.213356284,0.328333502,-0.081813687,0.710557855,-0.498366168,0.015505767,-0.336597269,0.116305746,0.176611478,0.420167174,0.798916386,4.85E-06,0.12741788,0.56234154,-0.670335682,0.000465302,-0.070332053,0.749813165
1337,ENSGALG00010005905,CITED2,black,-0.196888496,0.367882962,0.362055224,0.089568729,0.2646402,0.222353079,-0.588319309,0.003148915,-0.113225351,0.606981276,0.525414668,0.010034407,0.799202357,4.79E-06,0.419794093,0.046128904,-0.431041778,0.040028105,0.150668572,0.492575171
1992,ENSGALG00010008488,CCSER1,black,-0.098536049,0.654658141,0.282827905,0.190994028,-0.061513924,0.780380949,-0.461144753,0.026776904,0.029268173,0.894537033,0.227143499,0.297274393,0.799356699,4.75E-06,0.230124844,0.290806217,-0.557302602,0.005733411,0.027979911,0.899155557
6404,ENSGALG00010023242,MYT1,black,-0.124682411,0.570830058,0.24340022,0.263078384,-0.039826281,0.856823008,-0.497321103,0.015758074,-0.065765465,0.765600809,0.213649185,0.32765412,0.80026783,4.55E-06,0.238060631,0.274020147,-0.647594592,0.000835563,-0.035029919,0.873923239
2030,ENSGALG00010008852,KHDRBS3,black,-0.20396277,0.350568767,0.446327208,0.032773693,0.143484123,0.513663261,-0.338777317,0.113812198,0.100369857,0.648629444,0.202471608,0.354177909,0.800593072,4.48E-06,0.345963045,0.105869125,-0.622937068,0.001498335,0.121674677,0.580228119
2678,ENSGALG00010011239,RALGPS2,black,-0.315055207,0.143116305,0.63334889,0.001177945,0.396770177,0.060859711,-0.244738424,0.260380605,0.266996205,0.218109616,0.340969612,0.111344187,0.80150847,4.29E-06,0.582755267,0.003521468,-0.377460031,0.075792346,0.295711124,0.170698399
3558,ENSGALG00010014042,SGCZ,black,-0.341968961,0.11023223,0.519144641,0.011133662,0.213843174,0.327204631,-0.659502588,0.000618654,0.257878588,0.234834141,0.466764105,0.024746669,0.80158863,4.27E-06,0.146959481,0.503408224,-0.456441257,0.028576722,0.186982785,0.392937886
2890,ENSGALG00010011961,AGPAT3,black,-0.13964652,0.525102954,0.367689717,0.084328984,-0.023293951,0.915980749,-0.227686177,0.296090448,-0.172226991,0.431979434,-0.00050705,0.998167971,0.801830244,4.22E-06,0.15187086,0.489088717,-0.709829062,0.000148363,0.060593146,0.783591859
1717,ENSGALG00010007884,GLI3,black,-0.132296952,0.547343092,0.326175803,0.128776982,0.154896523,0.480369563,-0.451296785,0.030654367,0.147764954,0.501045836,0.437630966,0.036760304,0.802993165,3.99E-06,0.238633709,0.27283222,-0.527690655,0.009658217,0.17253945,0.431131789
2959,ENSGALG00010012123,RASL11AL,black,-0.064961049,0.768391405,0.312998185,0.145888222,-0.057952559,0.79281883,-0.313978384,0.144562658,-0.044791545,0.839186054,0.172423544,0.431446116,0.80327553,3.94E-06,0.260286731,0.230337457,-0.631070095,0.001242539,0.169380958,0.43974125
7390,ENSGALG00010026436,PLCD1,black,-0.359320897,0.092197269,0.673257594,0.000430047,0.56541146,0.004929157,-0.226638231,0.298379356,0.301708794,0.161780418,0.552948311,0.006208625,0.803448593,3.90E-06,0.524146748,0.010249161,-0.250849191,0.248287547,0.628291867,0.00132536
2488,ENSGALG00010010662,MGST3,black,-0.391740729,0.064510835,0.601969531,0.00237303,0.36636621,0.085538598,-0.468763141,0.024054941,0.042658775,0.846753134,0.373895467,0.078827561,0.804012989,3.80E-06,0.537403718,0.008181022,-0.363419869,0.088277978,0.312429717,0.146660921
2332,ENSGALG00010009972,PTK2B,black,-0.086784662,0.693774007,0.245513229,0.258826759,-0.047490897,0.829628531,-0.400917294,0.057970157,-0.136672723,0.53404992,0.153497728,0.48439073,0.804753181,3.66E-06,0.317121376,0.14036995,-0.693240875,0.000244975,-0.04471482,0.839458039
443,ENSGALG00010002343,GPD1L,black,-0.02996086,0.892055054,0.335659021,0.117391064,0.117490131,0.59341374,-0.341475887,0.110779845,-0.004536819,0.983609031,0.06164622,0.779919893,0.804843518,3.65E-06,0.131866823,0.548657913,-0.523777983,0.010312326,0.278631413,0.197945749
672,ENSGALG00010003184,BET1,black,-0.350894666,0.100658524,0.600174074,0.002464752,0.346257343,0.105552731,-0.491019051,0.017351338,0.106050507,0.630090491,0.475304789,0.021899093,0.804902831,3.64E-06,0.516871519,0.011555843,-0.372273029,0.080238999,0.271490977,0.210164341
7570,ENSGALG00010027276,,black,-0.065589112,0.766212354,0.21130755,0.33310915,0.012433288,0.955099112,-0.464075811,0.025701949,-0.163146459,0.457000339,0.364259848,0.087490418,0.805088892,3.60E-06,0.308814593,0.151642759,-0.575527026,0.004060252,0.06425308,0.770849723
190,ENSGALG00010001274,DLGAP1,black,-0.071532146,0.745679979,0.227321491,0.29688575,0.001019848,0.996315185,-0.517718703,0.011396987,-0.103487108,0.63843035,0.242644387,0.264609988,0.805405685,3.55E-06,-0.009253223,0.966576126,-0.75241562,3.45E-05,0.070701329,0.748540642
5891,ENSGALG00010021697,PIANP,black,-0.302168241,0.16111097,0.440745735,0.035290703,0.110734923,0.614962895,-0.571457501,0.004392916,-0.03397861,0.877678988,0.328097621,0.126407797,0.805661412,3.50E-06,0.334536078,0.118699685,-0.510206357,0.012870141,0.030181875,0.891263334
454,ENSGALG00010002362,TRPC4,black,-0.063300671,0.774160188,0.180268366,0.410451223,-0.260010142,0.230851024,-0.568029063,0.004690635,-0.098230735,0.655663911,0.105019251,0.633440442,0.806688369,3.33E-06,-0.093635085,0.670872054,-0.814363225,2.26E-06,-0.138128447,0.529661333
6213,ENSGALG00010022724,LUZP2,black,-0.27191602,0.209423187,0.449607012,0.031362394,0.058334609,0.791482144,-0.528623712,0.009507395,-0.072721995,0.741588754,0.167678178,0.444420341,0.807970292,3.12E-06,0.181385246,0.407508655,-0.662609224,0.000570779,0.035204093,0.873301263
2371,ENSGALG00010010179,CDHR2,black,-0.43919872,0.036014696,0.630730626,0.001252416,0.32130815,0.134920399,-0.357642478,0.09383892,0.067395774,0.759953774,0.335281004,0.11783041,0.808200508,3.09E-06,0.422312981,0.044703423,-0.488053564,0.01814502,0.175500589,0.423143266
5701,ENSGALG00010021257,RGS6,black,-0.050578223,0.81872596,0.330721041,0.123224652,0.149422406,0.496201847,-0.251538959,0.246945779,0.081688262,0.710983061,0.105487389,0.631918866,0.808796974,3.00E-06,0.176686758,0.419965911,-0.506086078,0.013742111,0.324177735,0.131273874
5267,ENSGALG00010020023,FOSL2,black,-0.062513289,0.776899917,0.306819595,0.154442514,0.183643677,0.401594271,-0.310937105,0.148703567,-0.072982903,0.740692539,0.335776425,0.117254857,0.808913191,2.98E-06,0.450193706,0.031115108,-0.55246009,0.006263896,0.192825904,0.378044925
3126,ENSGALG00010012749,RGS4,black,-0.125800297,0.567354286,0.230989189,0.288947508,-0.183363414,0.402325618,-0.577401414,0.0039143,-0.230758415,0.289443043,0.142694158,0.516008239,0.809392433,2.91E-06,0.042255169,0.848186627,-0.813140766,2.40E-06,-0.181807627,0.406398883
4558,ENSGALG00010017643,CALM1,black,-0.182336155,0.405012573,0.344915544,0.107000925,-0.105481737,0.631937226,-0.468041384,0.024302878,-0.100073681,0.6496017,0.170493209,0.436699085,0.80953158,2.89E-06,0.061543982,0.780276189,-0.658083845,0.000641642,0.087202577,0.692369166
6715,ENSGALG00010024234,,black,-0.100167047,0.649295149,0.252864672,0.244380178,0.07446844,0.735595975,-0.513033348,0.012298491,0.034413561,0.876124833,0.418654279,0.046785476,0.810087486,2.81E-06,0.193557879,0.376202274,-0.527731003,0.009651654,0.106886787,0.627379065
5158,ENSGALG00010019540,UNC5D,black,-0.124517777,0.571342735,0.350592474,0.100972257,0.328822005,0.125522998,-0.3343315,0.118939226,-0.000840756,0.99696226,0.546032116,0.007030645,0.810125252,2.80E-06,0.457258536,0.028257251,-0.385405792,0.06934512,0.330658993,0.123299263
6271,ENSGALG00010022888,OSBPL2,black,-0.416162695,0.048246058,0.708682394,0.000153762,0.382325628,0.071792895,-0.337348885,0.115441597,0.09260397,0.674301758,0.39784603,0.060099706,0.810581386,2.74E-06,0.49618427,0.01603632,-0.240699796,0.268576579,0.344908723,0.107008324
6967,ENSGALG00010024816,NFIA,black,-0.466875687,0.024707642,0.68419974,0.000317686,0.380833895,0.073001657,-0.457408773,0.028198835,0.225307424,0.301301815,0.448742228,0.031729735,0.810646348,2.73E-06,0.485176547,0.018942896,-0.332124926,0.12154525,0.275914085,0.202537479
221,ENSGALG00010001419,KCND2,black,-0.51164882,0.0125758,0.714343122,0.000128676,0.459613138,0.027352745,-0.508181797,0.013292754,0.226500974,0.298679959,0.566314327,0.004845765,0.811013598,2.68E-06,0.518426842,0.011265585,-0.277597762,0.199684018,0.287566647,0.18334633
2583,ENSGALG00010010940,NRG3,black,-0.353011951,0.098480517,0.590223019,0.003029337,0.327476281,0.127170309,-0.427974519,0.041625036,0.129112384,0.557111784,0.542846536,0.007438601,0.811532725,2.61E-06,0.322981239,0.132785617,-0.40035663,0.058354512,0.342665249,0.109462299
7257,ENSGALG00010025791,FIGN,black,-0.110720629,0.615008831,0.339594353,0.112887789,0.092783089,0.673705519,-0.349617303,0.101989595,0.050914968,0.817538706,0.202622987,0.353810528,0.811687383,2.59E-06,0.062667263,0.776363955,-0.62467916,0.001440066,0.267120175,0.217887834
5912,ENSGALG00010021725,SH2D6,black,-0.111924257,0.611145835,0.404573598,0.055511203,0.331927167,0.121780811,-0.525006879,0.010103068,0.200084073,0.360001662,0.563650241,0.005095287,0.811836484,2.57E-06,0.222793662,0.306870042,-0.425599383,0.042895583,0.399315924,0.059073144
5860,ENSGALG00010021634,PLCD4,black,-0.138386726,0.528884475,0.407240481,0.053769006,0.359201171,0.09231366,-0.040619744,0.853999901,0.117376636,0.593773128,0.367493618,0.084507394,0.812458599,2.49E-06,0.643967678,0.000913388,-0.390794691,0.065215921,0.511494825,0.012606958
3953,ENSGALG00010015734,TSHZ2,black,-0.230668746,0.289635731,0.482834448,0.019613186,0.368934747,0.083202836,-0.473026362,0.022631548,0.169197629,0.440243759,0.646167003,0.000865488,0.813483078,2.36E-06,0.351587396,0.099942051,-0.249835872,0.250267251,0.466460181,0.024853218
4557,ENSGALG00010017642,1-Mar,black,-0.401967219,0.05725564,0.668514121,0.000488518,0.32501181,0.130227377,-0.250682746,0.248612028,0.255301616,0.239709429,0.253658802,0.242851663,0.814658015,2.22E-06,0.394510165,0.062480225,-0.312528851,0.146525963,0.435143135,0.037968419
2657,ENSGALG00010011131,RET,black,0.042955502,0.845699547,0.197169485,0.367185994,-0.148748059,0.498169863,-0.287140566,0.184025232,-0.072334335,0.742920963,0.009267491,0.966524617,0.814936219,2.19E-06,0.115027158,0.601233522,-0.759672272,2.62E-05,0.057224302,0.795368364
5406,ENSGALG00010020520,ARHGAP22,black,0.002614286,0.990554494,0.095641707,0.664215846,-0.121949277,0.579367313,-0.626495316,0.001381387,-0.113784349,0.605195642,0.237252946,0.275699941,0.815086863,2.17E-06,0.023781014,0.914230175,-0.754724737,3.16E-05,-0.074619433,0.735078548
5529,ENSGALG00010020920,ACOX2,black,-0.335984362,0.117013896,0.626528515,0.001380334,0.494276392,0.016512261,-0.203430111,0.351855502,0.204958699,0.348170346,0.471880342,0.023007341,0.81527592,2.15E-06,0.539814912,0.007844895,-0.363231791,0.088455042,0.545424698,0.007106965
995,ENSGALG00010004751,PTER,black,-0.366680732,0.085249973,0.580315435,0.00369616,0.127344746,0.562567749,-0.306337138,0.155125012,0.246932857,0.255995217,0.219121972,0.315115833,0.815544617,2.12E-06,0.176872269,0.419470168,-0.537445361,0.008175118,0.276075876,0.202262089
8389,ENSGALG00010029714,MCHR1,black,-0.181975305,0.405958787,0.325933867,0.129077485,0.03802229,0.8632478,-0.595358114,0.002725723,-0.201246906,0.357158318,0.491622032,0.017193457,0.815720512,2.10E-06,0.273548273,0.20659331,-0.553466182,0.006150443,0.037295538,0.865838471
2839,ENSGALG00010011816,SLCO1B1,black,-0.219145271,0.315063088,0.497291373,0.0157653,0.127205314,0.562999132,-0.33591827,0.117090446,0.165984059,0.449101622,0.217404543,0.319018631,0.815736779,2.10E-06,0.221881801,0.308905402,-0.542762511,0.007449622,0.171119975,0.434989754
4490,ENSGALG00010017514,TXLNA,black,-0.304958943,0.15708633,0.488114201,0.018128501,0.281675575,0.192886112,-0.353110717,0.098379776,0.017980823,0.935099723,0.483750328,0.019348822,0.816890063,1.98E-06,0.637247658,0.001074077,-0.37318683,0.07944172,0.222791497,0.306874864
