"","Row.names","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","GSF2960.NOF1.POA","GSF2960.NOF10.POA","GSF2960.NOF11.POA","GSF2960.NOF12.POA","GSF2960.NOF2.POA","GSF2960.NOF3.POA","GSF2960.NOF4.POA","GSF2960.NOF5.POA","GSF2960.NOF6.POA","GSF2960.NOF7.POA","GSF2960.NOF8.POA","GSF2960.NOF9.POA","GSF2960.NOM1.POA","GSF2960.NOM10.POA","GSF2960.NOM11.POA","GSF2960.NOM12.POA","GSF2960.NOM2.POA","GSF2960.NOM3.POA","GSF2960.NOM4.POA","GSF2960.NOM5.POA","GSF2960.NOM6.POA","GSF2960.NOM7.POA","GSF2960.NOM8.POA","GSF2960.NOM9.POA"
"111","ENSGALG00010008424",2645.3001938643,-0.91783984354594,0.0630380551161698,-14.5600913901055,5.03903934233107e-48,1.02840604683048e-45,2278,1545,1868,2081,2103,1312,1607,1751,1829,2141,2028,2040,3727,3386,3979,2872,3994,3569,2839,3439,4442,2562,2810,3636
"112","ENSGALG00010008450",83.8009464371223,-1.03376030340709,0.118294501854205,-8.73887025350659,2.3545309294753e-18,1.36269941803911e-16,54,45,60,56,57,40,67,64,42,53,67,55,114,120,122,91,125,146,82,112,126,101,83,134
"113","ENSGALG00010008497",9160.7747850757,-0.418708815578357,0.0893454808498737,-4.68640172502858,2.78050238254217e-06,8.64855192944199e-05,9320,6370,7886,7982,8714,6308,6865,7361,8101,10509,8890,7281,12198,8066,14327,9381,12145,10763,8523,9147,12142,8864,10032,9942
"114","ENSGALG00010008522",237.660268705257,-0.955521620268989,0.0744684264243694,-12.8312315184936,1.09607928425942e-37,1.37280332157138e-35,201,138,173,166,147,112,158,154,150,185,200,199,328,317,335,284,343,310,234,333,332,307,288,314
"115","ENSGALG00010008636",1395.425676852,-0.585876583014031,0.0625362820281111,-9.36858674698105,7.35101790117643e-21,4.83132153923082e-19,1388,937,1057,1113,1126,923,959,1120,1126,1281,1172,1195,1703,1742,1963,1492,1950,1778,1212,1612,2300,1377,1443,1722
"116","ENSGALG00010008699",787.800060371248,-1.04035675212163,0.0661628004173942,-15.724194646515,1.03255380076975e-55,3.43191381838701e-53,703,446,587,572,508,450,351,510,556,528,598,613,1029,1013,1131,964,1315,1127,800,1042,1209,883,905,1136
"117","ENSGALG00010008752",213.932739117267,-0.921173818389846,0.0943900009573024,-9.75923094657602,1.68427559303838e-22,1.20203545851629e-20,147,127,155,159,150,104,138,164,165,184,150,141,330,261,305,264,313,337,223,236,248,273,233,325
"118","ENSGALG00010008768",284.171669391631,-1.30257196775999,0.194164036491956,-6.70861603051786,1.96478908081869e-11,8.28130122361008e-10,232,174,138,310,150,112,118,213,145,251,176,191,530,350,460,303,640,311,380,294,365,195,316,502
"119","ENSGALG00010008846",60.8218233568392,-0.983699026649975,0.17637324792973,-5.5773709346323,2.44180826907311e-08,8.66023036406327e-07,69,29,37,63,44,34,25,31,55,38,42,56,97,74,105,63,89,49,67,97,75,78,76,73
"120","ENSGALG00010008860",792.203033316273,0.569744481803918,0.104877544746768,5.43247349258217,5.55782117259562e-08,1.91852028785771e-06,1320,916,1016,995,884,653,830,753,1433,1099,1115,1030,696,480,662,550,726,552,512,786,651,524,585,559
"121","ENSGALG00010008879",121.72154136837,-0.727898519837823,0.109257625661444,-6.66222165666824,2.69718818234893e-11,1.12058536161661e-09,100,60,94,88,89,78,73,98,69,91,117,104,190,162,213,151,175,180,121,140,169,119,109,146
"122","ENSGALG00010008965",1910.08810419454,-0.801990715535136,0.0862943266515998,-9.29366676413215,1.4906257299595e-20,9.68740174112786e-19,1550,1217,1525,1495,1430,1148,1146,1276,1430,1528,1528,1420,2271,2628,2580,1863,2441,2611,1401,2334,3643,2283,2398,3007
"123","ENSGALG00010009003",1569.38748114461,0.206903526039781,0.0639727548532419,3.23424442974877,0.0012196502387385,0.0253360557629374,1832,1409,1712,1597,1841,1434,1600,1563,1589,2057,1854,1996,1512,1302,1854,1325,1656,1629,1063,1459,1578,1314,1264,1585
"124","ENSGALG00010009031",4169.33042646531,-0.498234542799415,0.0564117839873101,-8.8321004510599,1.02728124611976e-18,6.03553673540969e-17,3858,2686,3687,3758,3921,2857,2945,3309,3951,4016,3633,4409,4693,4625,5680,3796,5696,5439,3302,5066,5681,4037,4415,5586
"125","ENSGALG00010009037",17.7443939242595,-1.18905342931449,0.262311267443713,-4.5329864816792,5.81555383102432e-06,0.000175265123617373,16,10,16,12,12,7,4,13,14,7,17,11,18,33,26,22,20,21,32,27,18,23,23,19
"126","ENSGALG00010009057",52.1774700073946,-0.717420406943118,0.194830077627258,-3.68228774365969,0.000231150300656018,0.00583290986449341,41,24,51,40,25,40,38,38,61,32,28,43,66,95,79,73,74,59,33,76,66,55,40,83
"127","ENSGALG00010009103",734.701351894574,-0.263328550258847,0.0789579740113631,-3.33504694815182,0.000852849992198722,0.0187901590137268,853,558,682,652,717,530,545,668,756,742,750,839,959,853,924,607,963,947,573,812,821,522,693,888
"128","ENSGALG00010009120",1184.03564034944,-1.06549827184652,0.0720147675952651,-14.7955524599454,1.56494110335055e-49,3.4348980859013e-47,996,591,806,780,742,583,661,726,908,923,858,1050,1668,1491,1986,1411,1961,1663,1231,1612,1577,1231,1413,1683
"129","ENSGALG00010009132",992.461397685483,-0.722869602715383,0.102184384393991,-7.07416898386571,1.5034698743978e-12,6.67552101101892e-11,796,595,854,778,670,736,519,685,632,706,679,784,1268,1499,1523,1159,1321,1538,636,1157,1815,1149,965,1536
"130","ENSGALG00010009143",1398.40506389167,-0.949490508016071,0.0489090862330411,-19.4133765552674,5.94864512512069e-84,8.65007359256613e-81,1184,772,1002,1062,964,813,768,844,1081,955,1076,1151,2004,1704,2011,1601,2028,1908,1357,1897,2254,1661,1650,1933
"131","ENSGALG00010009152",166.847919143888,-0.888279172832087,0.0875225480017669,-10.1491466269258,3.34273534285565e-24,2.47681784990062e-22,133,103,144,121,112,74,124,102,131,125,141,134,228,190,259,188,193,244,160,256,235,182,215,226
"132","ENSGALG00010009153",713.397450953707,-1.01293636644262,0.0553963640848007,-18.2852500011015,1.08465088391729e-74,9.70595671739215e-72,624,375,543,506,471,428,406,461,508,517,540,553,1013,881,974,843,1128,980,795,966,1073,756,830,977
"133","ENSGALG00010009167",1468.72238600594,-1.07267807871369,0.080668651252517,-13.2973349877375,2.39866458652112e-40,3.32186489702384e-38,1095,1018,1185,917,998,728,809,898,968,1109,1010,995,2180,1743,2167,1764,2392,2208,1587,1999,1742,1928,1782,1953
"134","ENSGALG00010009199",597.810638584773,-0.668602859584061,0.0716654719754834,-9.32949775050374,1.06373769982105e-20,6.95194419214507e-19,541,354,458,590,542,373,439,418,520,559,501,506,687,674,809,624,881,662,502,778,899,644,709,768
"135","ENSGALG00010009220",691.839568865566,-1.02981662831012,0.304658199754838,-3.38023604530855,0.000724236018908187,0.0163592963261339,795,615,365,654,312,257,448,144,541,445,919,572,1099,767,950,727,1095,734,598,1784,617,868,937,452
"136","ENSGALG00010009236",172.460762635981,-0.885917798287046,0.0992257880945349,-8.92830195959754,4.32597492597028e-19,2.58072134942627e-17,158,88,136,155,107,120,109,123,96,121,139,144,270,215,266,189,252,239,178,250,235,158,186,223
"137","ENSGALG00010009280",1558.33355818362,-1.03040471691827,0.0555382840691791,-18.5530528029059,7.70491129523785e-77,7.46926942479183e-74,1331,812,1054,1122,1077,818,912,947,1113,1113,1292,1166,2287,1793,2468,1785,2445,2316,1683,1986,2272,1664,1866,2219
"138","ENSGALG00010009297",212.586350720007,-1.57299744411183,0.502200664593184,-3.13220900531077,0.00173496318700229,0.0336380445906628,478,76,119,78,204,142,63,238,130,88,143,93,155,119,208,157,247,90,1121,106,291,121,165,212
"139","ENSGALG00010009307",262.493379988075,-0.665469152041758,0.151829480474805,-4.38300355083008,1.17054204358932e-05,0.00034213355761494,221,189,173,151,194,277,165,202,141,196,200,205,308,360,444,307,350,378,194,269,425,275,279,395
"140","ENSGALG00010009313",1417.76612774968,-0.530237111133608,0.116517280010473,-4.55071652106836,5.34635384159696e-06,0.00016238677347075,1034,921,1448,1423,1283,918,1221,1005,1620,1201,1060,1373,1401,1829,1680,1339,1643,1551,987,2215,2139,1479,1409,2163
"141","ENSGALG00010009340",28.4244485415574,-0.729392246196939,0.223480951539384,-3.26377814830629,0.0010993721316396,0.0232105190696252,14,18,27,14,30,19,26,24,22,24,28,19,54,42,30,26,32,43,36,36,30,18,32,36
"142","ENSGALG00010009360",202.6232263931,-0.545905718070294,0.131417412575951,-4.15398315466601,3.26737239346524e-05,0.000915887784414003,184,128,170,168,173,145,101,120,157,143,186,249,329,228,358,204,302,303,159,228,296,174,185,236
"143","ENSGALG00010009367",3453.10742173132,-0.610674200967312,0.0826632960583378,-7.38748912862539,1.4962736139659e-13,7.04702467662562e-12,3142,2633,3165,3139,2444,2289,2580,2708,2414,3060,3231,2554,4348,4441,4359,3344,4611,4276,3646,4370,5471,3459,2994,4473
"144","ENSGALG00010009376",621.284041147073,-1.2270562005454,0.407990069729962,-3.00756388839943,0.00263350762720533,0.047423520475665,1144,243,298,453,301,255,234,674,294,492,544,363,1024,351,1287,897,1170,503,1835,401,479,434,515,460
"145","ENSGALG00010009388",1933.6527597773,-0.67752627560515,0.0493666372947541,-13.7243756660968,7.25513937275674e-43,1.11051363583262e-40,1803,1163,1652,1707,1549,1127,1302,1384,1738,1815,1645,1885,2376,2231,2691,1999,2736,2473,1942,2456,2517,1901,2143,2457
"146","ENSGALG00010009396",829.191806428681,-0.720294552973423,0.0894872020284155,-8.04913481086047,8.3381363700545e-16,4.4291114334632e-14,712,559,659,652,744,510,553,623,633,857,771,853,969,853,1097,752,1319,1058,769,976,1271,670,1047,1158
"147","ENSGALG00010009400",2134.57246877834,-0.361648842013573,0.109156549810252,-3.31312085845725,0.000922611023233385,0.0200611851089233,1776,1646,2073,2184,2633,1551,1838,1734,2377,2248,1944,2068,2168,2309,1815,1826,2354,2151,1411,3269,2838,2096,2349,3011
"148","ENSGALG00010009408",78.4521726244519,-0.880970680909724,0.131943938533657,-6.6768560246138,2.44122561473424e-11,1.01787733248041e-09,60,52,56,53,49,45,52,70,56,57,44,70,107,116,114,70,125,121,65,82,115,96,91,123
"149","ENSGALG00010009431",193.487915463169,-1.11806545850042,0.0871369301988022,-12.8311320578951,1.09748739711286e-37,1.37280332157138e-35,155,105,120,153,140,80,120,121,160,144,135,134,249,284,282,203,326,263,234,238,265,207,237,296
"150","ENSGALG00010009444",908.942776044194,-0.612814149241548,0.131486948745288,-4.66064620929541,3.15218148248373e-06,9.67528421787155e-05,1024,541,682,1032,628,529,556,562,763,657,917,998,1548,1140,989,1049,1383,980,775,1227,1304,809,979,947
"151","ENSGALG00010009446",2119.86958960656,-1.08111302091197,0.0952673322358137,-11.3482029520455,7.57025766076843e-30,7.2184268334196e-28,1856,1134,1363,1470,1519,1102,1045,1312,1429,1579,1476,2072,3187,2537,3653,2375,3414,2991,2443,2843,2898,1818,2643,2961
"152","ENSGALG00010009451",165.731691981967,-0.7058177868356,0.164263394323504,-4.2968659556952,1.7322987463564e-05,0.000497576081885532,165,111,115,174,118,95,90,148,117,151,157,122,298,132,240,198,217,240,240,165,208,128,159,193
"153","ENSGALG00010009457",793.434268051103,-0.742374118224138,0.118730758428499,-6.25258465497971,4.03714778798332e-10,1.58128418241111e-08,732,508,690,649,431,540,474,602,466,664,643,611,1063,1213,1149,844,1179,1146,828,981,1382,708,583,1075
"154","ENSGALG00010009464",1235.76759597174,-0.66406250323804,0.0715850600848244,-9.27655159402202,1.75052374728665e-20,1.13132459734364e-18,1229,759,1016,1017,1026,822,763,927,1002,1137,1094,1196,1565,1434,1841,1214,1805,1482,1333,1441,1795,1109,1302,1525
"155","ENSGALG00010009486",46.6631430839846,-0.657562071175599,0.216090147131624,-3.04299885905981,0.00234233221230039,0.0428433185938529,36,23,58,55,34,25,40,27,37,20,37,38,60,68,37,64,52,81,43,69,86,35,38,66
"156","ENSGALG00010009492",1512.32470643887,-0.965467251131382,0.0660491653514694,-14.6174027482984,2.17542088903223e-48,4.60121294583853e-46,1241,802,1114,1035,1112,915,925,978,1075,1260,1015,1335,1904,1957,2419,1553,2253,2160,1492,2101,2288,1524,1699,2352
"157","ENSGALG00010009534",156.04631341922,-1.07704639848149,0.0830360968146151,-12.97082160408,1.79100214589262e-38,2.28953054540316e-36,130,90,102,101,101,88,83,110,117,110,114,128,224,190,232,160,234,231,188,251,217,168,167,217
"158","ENSGALG00010009548",1556.01281127106,-0.875907401693741,0.0576189822088852,-15.2017159643384,3.4447784952306e-52,9.31932749651573e-50,1548,885,1093,1271,1088,825,910,1025,1260,1198,1284,1281,2061,1976,2061,1736,2403,2166,1472,2092,2420,1649,1689,2216
"159","ENSGALG00010009565",657.784531606752,-0.874368865039481,0.124667427692741,-7.01361118314299,2.32244245603147e-12,1.01567568011331e-10,423,469,573,496,544,464,411,533,467,416,564,350,731,919,1013,697,782,832,487,999,897,794,971,950
"160","ENSGALG00010009574",38.8783338358716,-0.799745381340796,0.200572292430098,-3.98731734902774,6.68246141167782e-05,0.00182054036538754,25,21,46,34,37,14,25,29,36,19,39,20,56,52,60,41,35,57,34,61,40,51,58,46
"161","ENSGALG00010009593",931.523486407432,-0.572568547633866,0.0579925538756611,-9.87313903887526,5.44339392289342e-23,3.9576875940637e-21,900,622,782,859,760,590,595,713,965,953,914,795,1053,1078,1099,916,1127,1138,848,1206,1311,963,997,1344
"162","ENSGALG00010009595",279.308521058393,-0.972520284007282,0.120507098767009,-8.07023232620985,7.0164527535192e-16,3.74414655420591e-14,260,197,209,179,180,150,172,169,150,231,177,238,440,356,481,279,480,401,250,365,435,247,269,451
"163","ENSGALG00010009602",63.7862052240942,-0.652216444090682,0.133107842217809,-4.8999099769301,9.58805775513681e-07,3.03092053982355e-05,56,40,41,55,55,34,49,60,43,57,61,39,71,100,91,68,95,89,51,82,86,76,63,76
"164","ENSGALG00010009603",2807.57033377382,-0.988564274220196,0.0713346146518265,-13.8581287506105,1.13597180788918e-43,1.83538333905206e-41,2161,1727,2076,1912,2082,1474,1659,1741,2178,2265,2123,2464,4006,3105,4594,3445,4316,3589,2653,4171,3266,3034,3610,3935
"165","ENSGALG00010009605",51.3392395817949,-0.841166582559585,0.162419582057494,-5.17897270700909,2.23111105129412e-07,7.45819392520243e-06,47,24,31,40,45,43,25,32,51,53,42,28,69,73,70,60,76,66,63,60,65,45,66,56
"166","ENSGALG00010009606",73.9433480089718,-0.719823159312855,0.123480245192965,-5.8294600742651,5.56069988707848e-09,2.05357529480584e-07,66,42,53,60,48,49,55,49,51,88,64,62,97,95,122,73,101,86,68,106,105,75,73,99
"167","ENSGALG00010009617",917.789273176377,-0.460501077172324,0.0655604308563488,-7.0240703295764,2.15496247722695e-12,9.45987867833251e-11,942,599,792,752,833,629,690,770,804,952,816,1034,1048,971,1265,887,1208,1145,771,1082,1242,834,945,1215
"168","ENSGALG00010009620",62.7362378204804,-0.880901079815761,0.201421974640358,-4.37341100139954,1.22320124507827e-05,0.000356629074786856,61,34,46,49,39,74,32,35,47,51,44,34,96,66,76,91,85,88,97,66,78,56,60,83
"169","ENSGALG00010009635",194.180462651003,-0.767855249622001,0.0932374042354106,-8.23548506008684,1.78831564897352e-16,9.72125044135934e-15,180,111,142,167,120,120,98,146,143,168,146,179,292,257,326,226,252,295,190,245,252,174,201,262
"170","ENSGALG00010009640",86.8915359389832,-0.671149636104119,0.161930866427064,-4.14466772711559,3.4030679527785e-05,0.000949349867977753,76,64,98,83,70,66,66,51,69,69,96,80,108,119,97,69,89,90,116,158,76,86,64,128
"171","ENSGALG00010009663",253.612035129914,-0.661671296897464,0.131102780617368,-5.04696615725178,4.4888082438271e-07,1.47927213315696e-05,196,162,241,230,178,134,167,211,164,249,177,180,371,386,374,232,294,409,262,299,414,234,172,405
"172","ENSGALG00010009665",666.024111062034,-0.645691594490238,0.157793990852817,-4.09199102577049,4.2768520689417e-05,0.00118458619328569,711,485,535,561,555,560,413,674,533,569,571,316,738,743,858,606,724,889,1011,610,917,746,644,903
"173","ENSGALG00010009676",1547.48095117829,-0.607343296739399,0.057031944849126,-10.6491773749972,1.75912672883261e-26,1.45134193166736e-24,1486,1109,1254,1261,1179,1091,1032,1241,1524,1491,1372,1170,2037,1708,1921,1751,2075,1924,1439,1923,1989,1578,1657,2046
"174","ENSGALG00010009683",113.786200719572,-0.674153026526127,0.1133985817074,-5.944986404377,2.76479802322889e-09,1.04087040143112e-07,92,80,89,80,82,67,80,62,92,113,86,101,121,174,169,120,160,190,94,142,152,145,116,134
"175","ENSGALG00010009704",361.344325863582,-1.04372700512595,0.0693192845732998,-15.0568057871729,3.11476801600544e-51,7.54877006878985e-49,264,226,246,265,245,181,224,244,281,243,314,239,451,457,533,387,478,486,386,601,510,466,451,494
"176","ENSGALG00010009722",87.0354791162549,-0.8887372380734,0.11337649411754,-7.83881390045476,4.54822024470196e-15,2.33081260381577e-13,63,65,72,57,67,44,55,56,64,59,93,60,100,109,128,103,106,133,78,134,112,103,99,136
"177","ENSGALG00010009724",1906.35418488297,-0.886537441862918,0.115088205511531,-7.70311291172312,1.3279092575461e-14,6.54557982755668e-13,1992,1221,1185,1502,1410,989,1216,1420,1330,1844,1621,1427,2753,2119,3142,2033,3137,2241,2316,2001,2537,1620,2487,2300
"178","ENSGALG00010009726",275.040801874438,-0.494620975766903,0.11158613634127,-4.43263824687125,9.30869772405243e-06,0.000274842844223101,247,175,236,228,251,213,188,218,220,304,234,319,289,362,400,259,422,360,201,305,372,210,277,386
"179","ENSGALG00010009727",673.696473214209,-0.409410238975219,0.11706067805083,-3.49741899493737,0.000469783358432032,0.0111987496078685,882,556,559,587,648,494,474,686,611,645,650,657,718,666,888,696,770,661,888,632,729,558,599,924
"180","ENSGALG00010009744",1420.85842854134,-0.793323839860191,0.0836871764267838,-9.479634440221,2.5517543621367e-21,1.71587043322175e-19,1436,961,1104,1010,1036,874,829,961,1079,1113,1273,1295,1512,2114,1867,1447,2040,1879,1130,2120,2161,1472,1703,1927
"181","ENSGALG00010009762",231.29615134778,-0.601477821431294,0.122550234898292,-4.90801035126922,9.20049997696552e-07,2.91633286735803e-05,236,146,178,209,201,179,138,189,149,188,214,241,272,299,323,192,392,326,169,277,371,197,209,331
"182","ENSGALG00010009774",119.499216262516,9.71274858254025,0.916667316848016,10.5957182109839,3.11937252489651e-26,2.55546905507895e-24,295,220,260,262,218,171,202,256,263,320,249,238,0,0,0,1,0,0,0,1,0,3,0,0
"183","ENSGALG00010009858",768.62514648277,-0.576849731334129,0.156098846265044,-3.69541316375062,0.00021952950288795,0.00556380546208174,670,677,722,569,554,548,561,505,527,715,928,587,730,870,737,729,912,1155,406,1124,1104,1092,894,1242
"184","ENSGALG00010010011",182.083835457554,-0.603094490340163,0.119621539812269,-5.0416880712842,4.61443034221065e-07,1.51210332875877e-05,166,115,120,145,162,134,138,171,145,176,126,118,269,251,242,194,232,269,188,173,236,169,168,268
"185","ENSGALG00010010062",840.381432713617,-1.14873939110644,0.158534742820586,-7.24597883510283,4.29327156897203e-13,1.95857365340594e-11,685,467,500,594,629,414,560,380,412,831,692,874,806,890,1393,761,1786,1190,623,1403,1282,815,1089,1365
"186","ENSGALG00010010064",442.332990662553,-0.895535519070741,0.0650705329261361,-13.762535494942,4.28240278915742e-43,6.73205292517139e-41,355,258,332,416,290,278,251,300,338,346,319,330,642,555,654,466,674,592,423,573,686,463,487,645
"187","ENSGALG00010010122",86.7540980554964,-0.641384291722541,0.162544171502028,-3.94590766187232,7.94982483667505e-05,0.00213580397979309,63,66,86,74,71,84,45,56,55,60,68,91,121,89,124,80,121,129,51,101,146,78,111,129
"188","ENSGALG00010010147",38.7652853505003,-1.17975333062556,0.237162111848189,-4.97445954343978,6.54299265738366e-07,2.11429537731511e-05,44,26,23,28,11,16,22,27,36,37,24,18,43,32,67,59,78,48,61,49,50,41,47,37
"189","ENSGALG00010010150",13495.7976590517,-0.562229554408409,0.0505451190358214,-11.1233204141819,9.66082357203838e-29,8.84916225303327e-27,13782,9266,10970,11881,11842,8904,9040,10505,11298,12541,11761,11647,16125,14295,20206,13387,18472,18486,12424,15433,18386,14231,14348,16673
"190","ENSGALG00010010254",1351.50170281947,-1.04660312620668,0.0551792028561919,-18.9673476968187,3.17528448452485e-80,3.69380844084776e-77,1030,705,934,976,1012,821,744,848,935,1070,952,950,1793,1670,2152,1553,2011,1960,1540,1746,2030,1447,1671,1908
"191","ENSGALG00010010266",105.9158321396,-0.688317847940448,0.163998360887021,-4.19710199673661,2.703521953681e-05,0.000761502927050147,87,63,93,100,95,44,83,84,114,84,85,105,115,208,112,92,186,133,89,126,116,93,95,168
"192","ENSGALG00010010275",2054.95724695082,-1.00902349077041,0.263890147430024,-3.82364972924187,0.000131490679417716,0.00345289181414512,1818,1400,1635,1549,517,302,1412,1587,1677,1531,1560,2083,2985,2518,2617,2773,3656,3292,2306,2942,2625,2262,1431,3185
"193","ENSGALG00010010280",11139.8845049248,0.254538905270166,0.0817179108371724,3.1148484177153,0.00184039460078799,0.0350972301491257,12508,8781,12244,11738,11711,9600,11868,11704,10486,14541,13052,14554,11483,11147,15229,9235,10586,11888,7269,10483,10470,10455,7504,11717
"194","ENSGALG00010010302",658.026358700337,-0.944052338474779,0.0483851620897625,-19.511195120591,8.81959389053432e-85,1.7099722621431e-81,520,377,455,538,419,361,432,408,485,496,506,512,903,791,940,796,962,928,631,904,980,801,729,960
"195","ENSGALG00010010311",2767.00053996945,-0.345633210344052,0.0749234593079037,-4.61315072124,3.9661048314665e-06,0.000121414993432763,2707,2391,2383,2431,2614,1971,1987,1957,2684,2666,2898,2648,3889,2834,3761,2975,3478,3084,2062,3309,3107,3019,2876,3028
"196","ENSGALG00010010327",60.9460175229816,-0.949866291337832,0.200096384936276,-4.74704373914767,2.0641132806236e-06,6.45479295524043e-05,71,36,30,38,36,43,21,30,55,58,49,60,88,86,102,79,83,67,53,91,90,38,58,120
"197","ENSGALG00010010345",39.2984594796728,-0.983101116822008,0.172297344613033,-5.70584020914531,1.15770569293363e-08,4.15666368083237e-07,35,18,24,39,35,23,20,28,26,17,23,24,66,55,72,45,51,55,51,47,51,45,45,46
"198","ENSGALG00010010381",1854.53258691955,-0.570955911608988,0.0760051516644347,-7.51206857832187,5.82002844197906e-14,2.82101628606427e-12,1581,1275,1752,1728,1406,1158,1443,1372,1374,1672,1533,1531,2146,2787,2202,1930,2337,2552,1441,2434,2757,2012,1755,2603
"199","ENSGALG00010010393",162.893102607249,-1.02419898834951,0.0975704179827142,-10.4970236832537,8.91466797748107e-26,7.00704949878631e-24,156,84,89,108,124,96,91,116,115,123,103,130,234,226,214,208,263,233,177,198,222,171,187,243
"200","ENSGALG00010010399",52.1910336070725,0.842674890637208,0.279253177226553,3.01760180137023,0.00254783448762372,0.0460232276312527,64,51,143,95,54,61,47,47,100,56,84,42,34,51,30,38,42,49,18,56,14,32,21,53
"201","ENSGALG00010010406",2162.00111340848,-0.508104171390825,0.0528731912633907,-9.60986388848134,7.26449518045458e-22,4.97105131966048e-20,1873,1371,1920,1882,1838,1463,1718,1900,1970,2020,1975,2092,2452,2601,2704,2202,2770,2948,1776,2942,2644,2221,2025,2945
"202","ENSGALG00010010407",735.474638804943,-1.25957594235729,0.336461640579397,-3.74359448580308,0.000181406341322454,0.00467915735832397,1088,361,536,380,756,459,318,794,525,476,526,475,591,611,842,495,957,519,2641,582,1146,585,648,841
"203","ENSGALG00010010435",144.775553564816,-0.825867264384397,0.128802946714116,-6.41186623018376,1.43748946892904e-10,5.70727474131451e-09,177,87,129,96,107,84,91,87,113,115,117,149,219,188,209,129,256,196,140,199,166,110,164,183
"204","ENSGALG00010010447",1554.71233404198,-0.494862238463655,0.0653928440662204,-7.56752891742298,3.8039051706719e-14,1.8514991150806e-12,1567,1101,1398,1295,1332,961,1105,1303,1457,1405,1503,1624,2022,1906,2178,1554,2104,2016,1340,1861,1645,1349,1457,2181
"205","ENSGALG00010010449",38.2931195286994,1.52669211727957,0.45942008810852,3.32308524767631,0.000890277031239408,0.019467279519564,23,30,43,18,36,15,87,70,22,27,23,26,55,36,170,20,9,97,8,16,22,49,10,17
"206","ENSGALG00010010457",335.977319437435,-1.00799855204517,0.0826641402900287,-12.1939035294941,3.3498253158549e-34,3.82044293130784e-32,254,226,253,254,186,187,179,231,205,253,233,269,463,459,479,411,519,479,342,508,553,339,327,482
"207","ENSGALG00010010486",661.969115097081,-1.42421430069684,0.397167112561812,-3.5859321067909,0.000335876341963278,0.00822578839170277,1328,274,380,306,498,495,230,592,434,320,415,400,564,470,828,614,877,423,2599,467,1057,415,587,799
"208","ENSGALG00010010496",805.814886803154,-0.927447733746682,0.14588166860502,-6.35753444977229,2.05017702731041e-10,8.08464724023796e-09,720,549,895,543,507,405,522,560,629,440,689,433,1230,947,1328,1031,867,1027,706,1450,831,909,1158,976
"209","ENSGALG00010010517",1458.29075407991,-0.257778170480228,0.0450738369467711,-5.71901990027264,1.07140247813214e-08,3.87069100251899e-07,1625,1266,1467,1492,1473,1063,1242,1250,1553,1512,1673,1449,1479,1410,1520,1216,1665,1472,1378,1775,1745,1322,1419,1765
"210","ENSGALG00010010556",161.419919691889,1.8382071580086,0.537951273571656,3.4170514102589,0.000633033241990291,0.0144677322280414,200,113,640,245,48,86,446,128,385,125,52,221,160,208,154,108,79,213,45,110,16,95,36,30
"211","ENSGALG00010010599",226.411705636738,-0.887162348819701,0.133829353792402,-6.62905650875276,3.37839242362001e-11,1.38872222840889e-09,233,109,157,190,189,131,116,174,201,163,193,140,366,264,376,292,377,327,225,276,261,154,224,351
"212","ENSGALG00010010623",1626.73821463259,0.256877178689867,0.0787304807157582,3.26274114364009,0.00110340254535302,0.0232534090762529,1992,1386,1886,1982,1834,1444,1633,1512,2121,1844,1860,1937,1618,1713,1775,1473,1533,1675,890,1972,1404,1300,1115,1672
"213","ENSGALG00010010625",652.438906067945,-0.879736618058535,0.0602670372387853,-14.5973098789129,2.92147548154298e-48,6.06884362085527e-46,511,397,506,525,483,415,407,512,439,581,511,501,872,753,839,740,994,892,607,890,955,655,812,908
"214","ENSGALG00010010638",153.889285765443,0.622765887526877,0.208309961453192,2.98961164978573,0.00279332340332316,0.0494592559373796,179,100,200,200,221,182,250,139,160,143,132,169,140,210,160,136,110,196,50,173,98,150,106,109
"215","ENSGALG00010010671",325.37864601329,-0.455762979448706,0.0737993869804761,-6.1757014264804,6.58703665440842e-10,2.54574742195127e-08,321,214,302,325,288,200,243,278,314,311,369,240,385,328,406,362,361,427,291,421,369,343,361,395
"216","ENSGALG00010010713",902.97942287306,-0.931989887186002,0.0651897659712026,-14.2965674642505,2.29871140650514e-46,4.31304996643134e-44,770,476,676,656,601,471,495,574,652,598,665,821,1349,1307,1386,1177,1302,1298,832,1271,1225,971,926,1285
"217","ENSGALG00010010733",404.510381719944,-0.937240067258497,0.0538421217511242,-17.4071904445134,7.27685379477294e-68,4.9795082467408e-65,338,257,292,321,295,231,254,264,305,278,328,315,541,487,516,495,586,567,440,541,570,438,470,582
"218","ENSGALG00010010751",817.735751835503,-0.861113581616194,0.0566156182185277,-15.2098238739075,3.04360875054104e-52,8.43007157024854e-50,653,472,619,627,633,542,582,513,651,623,620,580,982,1090,1181,920,1161,1115,707,1155,1231,921,913,1205
"219","ENSGALG00010010754",335.749211840244,-0.763803218804993,0.171287772929814,-4.45918121148067,8.22733416644155e-06,0.000244778972783157,291,170,231,383,210,129,201,192,393,238,278,312,615,317,554,458,491,414,429,384,399,348,306,349
