,geneID,genename,moduleColor,GS.Mass_min,p.GS.Mass_min,MM.brown,p.MM.brown,MM.grey,p.MM.grey,MM.green,p.MM.green,MM.lightgreen,p.MM.lightgreen,MM.pink,p.MM.pink,MM.black,p.MM.black,MM.lightcyan,p.MM.lightcyan,MM.cyan,p.MM.cyan,MM.grey60,p.MM.grey60,MM.purple,p.MM.purple,MM.salmon,p.MM.salmon,MM.midnightblue,p.MM.midnightblue
199,ENSGALG00010001222,ZNF800,purple,0.065874551,0.765222592,-0.005378365,0.980569143,0.423629485,0.043972209,0.292508815,0.175597036,0.43563079,0.037729179,-0.434791469,0.038141684,0.096765396,0.660499084,0.387536275,0.067689544,0.035323311,0.872875579,0.48565221,0.018809058,0.701494665,0.000191667,0.029465844,0.893828656,-0.158196406,0.470950492
3953,ENSGALG00010014303,GABRA2,purple,0.167408964,0.445162517,-0.003691302,0.986663486,0.243662076,0.262549089,-0.018755167,0.932310888,-0.02105095,0.924047161,-0.213173374,0.328758187,0.521462262,0.010716353,0.410903003,0.051445629,0.182274388,0.405174451,0.244213429,0.261436857,0.810603992,2.74E-06,0.432707928,0.039181044,-0.249366325,0.251188051
3877,ENSGALG00010014042,SGCZ,purple,0.06198635,0.778734859,-0.003604726,0.986976254,0.478439027,0.020922835,-0.191220116,0.382105278,-0.125758607,0.567483741,-0.4957257,0.016149684,-0.060767955,0.782982006,0.559538535,0.005501434,-0.424713438,0.043377204,0.118377944,0.590605612,0.565150744,0.004953459,0.102648848,0.641166861,0.062482288,0.777007839
118,ENSGALG00010000783,DAP,purple,0.115842814,0.598639093,-0.002230476,0.991941165,0.283032334,0.19065969,0.038959775,0.85990794,0.339874812,0.112571738,-0.089909883,0.683292346,0.139374537,0.525918279,0.14344305,0.513785059,-0.077837893,0.724076279,0.370832827,0.081507757,0.533369163,0.008770088,0.187037356,0.392797292,0.037469178,0.865219371
3481,ENSGALG00010012921,EBF1,purple,0.039885337,0.856612833,0.001505114,0.994561894,0.155421196,0.478865627,0.103275611,0.639120356,-0.173518929,0.428480441,-0.162810361,0.45794066,0.120193081,0.584882106,0.101333223,0.645470847,0.144847109,0.509629414,0.122037597,0.57909057,0.330627391,0.123337276,0.236110423,0.278087206,-0.083959942,0.703294814
3208,ENSGALG00010012062,HMGA2,purple,0.025547658,0.907883903,0.001754831,0.993659661,0.351418906,0.100115968,0.038567956,0.861303545,0.038071966,0.86307077,-0.27938635,0.196682683,-0.199576474,0.361246952,0.242678856,0.264540015,-0.287686303,0.183155983,0.282730139,0.191154063,0.511617952,0.01258204,0.080065015,0.716493546,-0.085964524,0.696533772
7192,ENSGALG00010024104,PLPPR5,purple,-0.062370051,0.777398597,0.008719675,0.968502419,0.475763603,0.021753932,-0.096882866,0.66011098,0.11523069,0.600585688,-0.516734174,0.011581767,-0.175199189,0.423952687,0.098711843,0.6540793,-0.475539078,0.02182487,0.325577543,0.129520986,0.726757827,8.58E-05,-0.152566937,0.487075844,-0.140785968,0.521693756
1866,ENSGALG00010007882,CPE,purple,0.157109025,0.474043798,0.008930557,0.967741041,0.524427214,0.010201334,0.008909628,0.967816601,0.082699323,0.707557822,-0.175942002,0.421959345,0.338946655,0.113620154,0.095961097,0.663158633,-0.03527325,0.873054323,0.543647753,0.007334191,0.901659819,4.28E-09,0.256153049,0.238091378,-0.386088508,0.068811272
4590,ENSGALG00010016622,KIAA1143,purple,0.228416111,0.294502588,0.009914141,0.964190239,0.542456333,0.007489895,0.260956967,0.229096096,0.177714277,0.417224064,-0.087216712,0.692321668,0.284417437,0.188404899,0.138203435,0.529435727,0.0750654,0.733550953,0.615945159,0.001752851,0.802040714,4.18E-06,0.246124049,0.257605985,0.044141007,0.841492739
258,ENSGALG00010001441,HMGCLL1,purple,0.137769798,0.530740977,0.0124278,0.955118913,0.195388866,0.371615558,0.022642201,0.918323821,-0.053480743,0.808505513,-0.103799316,0.637412304,0.46541836,0.025221253,0.207509684,0.342071229,0.219784185,0.313618778,0.263323273,0.224748723,0.669243677,0.000479103,0.370532132,0.081774548,-0.428700187,0.041242792
7649,ENSGALG00010025130,ATP2A2,purple,0.12159083,0.580491069,0.013170945,0.952438022,0.287277586,0.183806721,-0.099795847,0.650514247,0.049576325,0.822260602,-0.047918988,0.82811491,0.382576326,0.071591251,-0.021862052,0.921129353,0.045719852,0.835896674,0.256064042,0.238260191,0.691830174,0.000255267,0.452102812,0.030321142,-0.312005117,0.147239952
1512,ENSGALG00010006081,ZDHHC14,purple,0.005852942,0.978854955,0.014700637,0.946921273,0.3118851,0.147403915,0.02133026,0.923042281,0.072632574,0.741895989,-0.324186885,0.131262361,-0.052923474,0.810465491,0.261839578,0.227468131,-0.133509321,0.543644897,0.340342366,0.112046287,0.650204627,0.00078314,0.43429495,0.038387376,-0.134119553,0.541787824
5153,ENSGALG00010018053,DIAPH2,purple,0.107803725,0.624411477,0.01630643,0.941132609,0.587043546,0.003231258,0.002266052,0.991812633,0.158605783,0.469788604,-0.33614666,0.116826074,0.189289214,0.387020356,0.476993288,0.021368699,-0.202090687,0.355103346,0.400177221,0.058477916,0.894254563,8.86E-09,0.198705431,0.363389702,-0.148815755,0.497972128
1305,ENSGALG00010005416,PPP3CA,purple,-0.02759141,0.900548994,0.019902441,0.928180349,0.469357311,0.02385236,-0.199657543,0.361047899,0.24722091,0.255423118,-0.247581759,0.254707604,0.234971263,0.280480382,0.29146538,0.177213966,-0.36944397,0.082745502,0.266865009,0.218344489,0.789991534,7.34E-06,-0.018376189,0.933675698,-0.172759531,0.430535286
6632,ENSGALG00010022466,NEDD4,purple,0.024150506,0.912902428,0.021083723,0.923929246,0.402633258,0.056805901,0.137035919,0.532953399,-0.068257312,0.756974356,-0.376062116,0.076971956,-0.217380973,0.319072396,0.46842826,0.024169725,-0.090399408,0.681655586,0.376707966,0.076425255,0.622186462,0.001524054,0.268687151,0.215097464,0.006173793,0.977696082
1026,ENSGALG00010004339,B4GALT6,purple,0.089148946,0.685839332,0.022190504,0.919948076,0.373119441,0.079500312,0.05634848,0.798437181,0.153441952,0.484551422,-0.402736716,0.056736287,0.199371918,0.361749495,0.38320119,0.071090527,0.065989038,0.764825709,0.457292176,0.028244162,0.875156016,4.64E-08,0.303312847,0.159451631,-0.319347678,0.13745299
5740,ENSGALG00010020132,SHC4,purple,-0.022995072,0.917055151,0.023402621,0.91559014,0.200030495,0.360132988,-0.351192086,0.100350446,4.69E-05,0.999830607,-0.314604694,0.143720164,0.099950459,0.650006364,0.279635907,0.196266362,-0.308043501,0.152720622,0.129688651,0.555338267,0.717544042,0.000116133,0.335489524,0.117587913,-0.396835734,0.060813191
5442,ENSGALG00010018960,RBFOX1,purple,0.054001385,0.806675358,0.023588806,0.914920955,0.459843433,0.027265534,0.024176228,0.912810005,0.350746401,0.100812362,-0.187387969,0.391894661,0.318511788,0.138543074,0.158578512,0.469865959,-0.109794213,0.617988882,0.426585229,0.042364585,0.727354603,8.41E-05,0.018320393,0.933876651,-0.31380702,0.144793782
2266,ENSGALG00010009038,RAD21,purple,0.145700609,0.507111274,0.023968285,0.9135572,0.493911171,0.016604665,0.344128537,0.107857091,0.097698927,0.657417181,-0.38526065,0.069459019,-0.084917419,0.700062692,0.265202168,0.221335968,0.04893077,0.824539859,0.697887642,0.000213574,0.85778499,1.68E-07,0.337044495,0.115790996,0.057782307,0.79341468
7128,ENSGALG00010023910,RNF7,purple,0.146906403,0.503564087,0.025403986,0.908399813,0.389972027,0.065833827,0.369243067,0.082925707,0.217214868,0.31945145,-0.326744774,0.12807226,0.064547185,0.769828229,0.237586674,0.275005079,0.218802103,0.315840513,0.662980294,0.00056528,0.87683936,4.06E-08,0.297843882,0.167488975,-0.052829234,0.810797057
2035,ENSGALG00010008169,HTR4,purple,-0.07059281,0.748914533,0.026420045,0.90475203,-0.233946375,0.282644531,-0.016327644,0.941056155,0.400841761,0.058021824,-0.294770517,0.172127316,0.232404978,0.285919022,0.233575437,0.283430376,0.214984897,0.324566681,0.054636344,0.804444687,0.466953951,0.024680299,0.318143083,0.139025857,-0.18596996,0.395552418
2153,ENSGALG00010008407,GNAI1,purple,-0.019513048,0.929582089,0.02976223,0.892766667,0.378952619,0.07454798,-0.262915012,0.225494853,0.194685009,0.373374939,-0.339871445,0.112575529,0.085214696,0.699060205,0.162578443,0.458590096,-0.354321978,0.09715049,0.254809922,0.240647101,0.849796376,2.88E-07,0.063168185,0.774620996,-0.323676897,0.131905159
1818,ENSGALG00010007758,DEK,purple,-0.034898799,0.874391517,0.031516844,0.88648338,0.255023705,0.240239118,0.227796642,0.295849807,0.36957909,0.082624468,-0.422075497,0.044836332,-0.174854235,0.424880106,0.467979522,0.024324223,-0.049173792,0.823681661,0.35752339,0.093956219,0.606178716,0.002169266,0.165043247,0.451712471,0.349060977,0.102573351
853,ENSGALG00010003726,ENPEP,purple,0.173002529,0.429877184,0.032304751,0.883664005,0.193526736,0.376280566,0.188916955,0.387972024,-0.117752968,0.592581805,-0.156156382,0.476762287,0.084890974,0.700151895,0.208298318,0.340198588,0.15974134,0.46657338,0.270845262,0.211293645,0.55777824,0.005683393,0.507949795,0.013341899,0.09145307,0.678137308
669,ENSGALG00010002870,FABP5,purple,0.073692851,0.738255528,0.033053587,0.880985702,0.540278678,0.007781577,-0.080654294,0.714491502,0.053401916,0.808782688,-0.230693476,0.28958258,0.218110736,0.317410298,0.229898568,0.291294035,-0.208984159,0.338574994,0.442829731,0.034333639,0.868855092,7.56E-08,0.201339865,0.356931584,-0.212604383,0.330081398
3167,ENSGALG00010011961,AGPAT3,purple,0.234456274,0.281566522,0.033413732,0.879698047,0.452004702,0.030361548,0.356734925,0.094735583,0.038168371,0.862727224,0.000674013,0.997564719,0.425843119,0.04276382,0.18350535,0.401955142,0.386165331,0.068751396,0.692374276,0.000251254,0.797081724,5.29E-06,0.549447424,0.006614095,-0.128779598,0.558137129
5170,ENSGALG00010018092,PCDH11X,purple,0.136000117,0.536083362,0.035127665,0.873574178,0.419134263,0.046508107,0.114758369,0.60208951,0.133616523,0.543318445,0.083199492,0.705865386,0.443125485,0.034199496,0.13979779,0.52464975,0.197434912,0.366528326,0.507032518,0.013537665,0.708342706,0.000155394,0.330036438,0.124049671,-0.505705111,0.013825115
891,ENSGALG00010003833,ACP1,purple,0.22461706,0.302824789,0.035605038,0.871869763,0.361503382,0.090094666,0.308589595,0.151956714,0.127110324,0.563293102,-0.071493866,0.745811712,0.568652011,0.004635317,0.210630924,0.334695455,0.384768778,0.069846067,0.531318002,0.009082755,0.776271761,1.34E-05,0.501952997,0.014664714,-0.204732376,0.348714533
2275,ENSGALG00010009069,GRID2,purple,0.162255243,0.459495947,0.037123892,0.866450537,0.6161027,0.001746736,-0.076407965,0.7289581,0.087862156,0.690153956,-0.005352637,0.980662076,0.378767134,0.074701771,0.145657073,0.507239573,-0.226521037,0.298636007,0.36821849,0.083849314,0.709910529,0.000147986,0.185789979,0.396018042,-0.12460732,0.57106387
1596,ENSGALG00010006496,UBE2H,purple,0.113935285,0.604713875,0.038976202,0.859849439,0.325044868,0.130186024,0.023713919,0.914471304,0.026143152,0.90574593,0.056854143,0.79666502,0.181789617,0.406446168,-0.107875238,0.62418027,0.08241634,0.708515953,0.458624711,0.027729584,0.549450867,0.006613686,0.218719225,0.316028442,-0.502901094,0.014448734
2658,ENSGALG00010010434,PROM1,purple,-0.006112401,0.977917821,0.039208318,0.859022873,0.092355278,0.675129901,-0.2387267,0.272639767,0.270498281,0.211902162,-0.269967166,0.212835874,0.355151999,0.096314708,0.123455825,0.57465457,-0.14384604,0.512590644,0.05753981,0.794263561,0.571996619,0.004347575,0.244368246,0.261125092,-0.214485173,0.32571971
4802,ENSGALG00010017154,PIGZ,purple,0.120912394,0.582620592,0.041398029,0.851232478,0.245401653,0.259050154,0.027834218,0.899678083,-0.185818422,0.395944437,-0.099488043,0.651525799,0.281315568,0.193479836,0.069206263,0.753696514,0.222445462,0.307646284,0.271627329,0.209926391,0.531020076,0.009128926,0.410179602,0.051898248,-0.435903795,0.037595764
6257,ENSGALG00010021518,CPEB3,purple,0.069767487,0.751759874,0.041651082,0.850333035,0.34505599,0.106848663,-0.151224287,0.490962149,0.113565878,0.605893253,-0.126938211,0.563825925,0.557038326,0.005761361,0.170900049,0.435589133,0.012717343,0.954074332,0.235699092,0.278949851,0.789398956,7.54E-06,0.302640653,0.160424655,-0.350837785,0.100717522
490,ENSGALG00010002330,KHDRBS2,purple,0.108383265,0.622538751,0.046258298,0.833989948,0.161586595,0.461372944,0.065534763,0.766400849,0.081361644,0.712090726,-0.232356569,0.286022243,-0.037588251,0.864794868,0.029117746,0.895076158,0.060688218,0.78326017,0.433316677,0.038875098,0.727164608,8.46E-05,0.17688995,0.419422936,0.008665323,0.968698657
3034,ENSGALG00010011556,LAPTM4B,purple,0.107321504,0.625971444,0.047137805,0.830877417,0.316010613,0.141841672,-0.0408199,0.853288027,0.137577673,0.531319759,0.008107053,0.970714402,0.555719253,0.005902572,0.104884415,0.633878963,0.110553042,0.615547482,0.248934044,0.252037703,0.690739674,0.000263478,0.486078828,0.018689671,-0.245509745,0.258833734
147,ENSGALG00010001116,RNF13,purple,0.149618238,0.495631051,0.049444108,0.822727306,0.29031574,0.179007333,0.556916712,0.005774261,0.043981904,0.842057081,-0.321653339,0.134477955,-0.001777296,0.993578493,0.343299231,0.108764695,0.437651492,0.036750464,0.726501631,8.65E-05,0.742519037,4.96E-05,0.548339798,0.006746875,0.072850849,0.741146103
5077,ENSGALG00010017824,YAE1,purple,0.107124462,0.626609314,0.050488827,0.819041207,0.423414521,0.044090961,0.510340276,0.012842579,0.340671957,0.111676962,-0.219741537,0.313715061,0.22025092,0.312566245,0.388959755,0.066600269,0.368947952,0.083190953,0.735468754,6.37E-05,0.790645142,7.13E-06,0.488421167,0.018045066,0.025380086,0.908485639
6676,ENSGALG00010022566,,purple,0.057690531,0.793735923,0.051438804,0.815692598,0.373532158,0.079141984,-0.115032701,0.601215874,-0.206139515,0.345339232,0.148958273,0.497555962,0.2590401,0.232658135,-0.266790516,0.218477925,-0.00792635,0.971366901,0.36177979,0.089830946,0.501158371,0.014847754,0.206890931,0.343544746,-0.385208043,0.069500337
6067,ENSGALG00010021107,CHRM5,purple,-0.000716469,0.997411322,0.051483943,0.815533565,0.246716201,0.256426057,0.012697172,0.9541471,0.241058706,0.26784164,-0.074078152,0.736933936,0.291884035,0.176563979,0.208839003,0.338918237,-0.000295533,0.998932208,0.332666066,0.120902356,0.690597188,0.000264567,0.288767459,0.181442254,-0.132298865,0.547337247
791,ENSGALG00010003347,GPM6A,purple,0.002222893,0.991968562,0.053028409,0.81009634,0.365215997,0.086600339,-0.05283943,0.810761183,-0.018565217,0.93299493,-0.436512756,0.03729951,-0.073696923,0.738241555,0.3094079,0.150817072,-0.171623276,0.433619735,0.403867662,0.055979579,0.864497682,1.04E-07,0.254593407,0.241060758,-0.07890783,0.720430258
8107,ENSGALG00010027174,SHISA5,purple,0.108175001,0.623211475,0.053088894,0.809883576,0.359668424,0.091860043,0.288169074,0.182389381,0.348112802,0.103573943,-0.282980381,0.190744619,0.224621493,0.302814994,0.35250849,0.098995229,0.200999996,0.357760962,0.563797013,0.005081266,0.825870874,1.22E-06,0.229352632,0.292473087,-0.171572383,0.433758164
498,ENSGALG00010002348,THAP12,purple,0.114384202,0.603281935,0.05699073,0.796186496,0.313590088,0.145086741,0.076449447,0.728816336,0.109839175,0.617844114,-0.282742906,0.191133159,0.075011311,0.733736173,-0.017019066,0.938564558,-0.106757277,0.627798664,0.319294831,0.137521727,0.631279567,0.001236478,0.156851624,0.474777544,-0.072575463,0.742092232
5474,ENSGALG00010019064,DPY19L1,purple,0.077786993,0.724249877,0.061546518,0.780267351,0.138045722,0.529910269,0.050757823,0.8180927,0.214298472,0.326151124,-0.207057021,0.343148845,0.298843461,0.165999328,0.381857593,0.0721705,0.135284109,0.538251979,0.288624632,0.181668013,0.664120851,0.000548662,0.596883708,0.00264064,-0.278148776,0.198756107
483,ENSGALG00010002295,YAF2,purple,0.027972798,0.899181069,0.061546756,0.780266521,0.178818045,0.414289675,-0.034392476,0.876200165,0.152475973,0.487338653,-0.506442849,0.013664749,0.079124213,0.719693604,0.349456437,0.10215814,-0.047307443,0.830277358,0.326564637,0.128295075,0.867607382,8.31E-08,0.354753614,0.09671519,-0.154108737,0.482632165
5290,ENSGALG00010018441,CRIPT,purple,0.058324925,0.791516019,0.06359093,0.773150874,0.302217472,0.161039351,0.10487238,0.63391811,0.61239339,0.001895634,-0.053438752,0.80865316,0.151320329,0.490683644,0.046707838,0.832398745,-0.114431967,0.60312966,0.32728705,0.127403192,0.591649051,0.002942293,0.009642911,0.965169333,0.047563609,0.829371399
4842,ENSGALG00010017343,DLG1,purple,0.052141837,0.813216456,0.0635916,0.773148546,0.210613548,0.334736252,0.086907748,0.693360147,0.370672854,0.081649611,-0.156390869,0.476092416,0.346524605,0.105266006,0.206149748,0.345314759,0.105810972,0.630867977,0.309800123,0.150272972,0.675417287,0.000405493,0.572722403,0.004287155,-0.280640283,0.194596867
2194,ENSGALG00010008515,TAFA5,purple,0.005316257,0.980793486,0.066510942,0.763017187,0.419870584,0.046085101,-0.162357331,0.45920972,0.121395998,0.581102275,-0.337668945,0.11507504,0.261503147,0.22808777,0.12177178,0.579923662,-0.22018682,0.312710669,0.22187397,0.308922917,0.718795483,0.000111527,-0.008654902,0.968736283,-0.354838337,0.096629919
970,ENSGALG00010004125,MANEA,purple,0.080045877,0.716558595,0.067305911,0.760264733,0.264782732,0.222094815,-0.075154912,0.733244459,0.056019738,0.799589819,-0.120284406,0.584594773,0.521672812,0.010679089,0.265188923,0.221359904,0.1310409,0.551186651,0.261712538,0.227701982,0.807176087,3.25E-06,0.353949819,0.09752697,-0.400779391,0.058064513
5313,ENSGALG00010018497,ASTE1,purple,-0.027525587,0.900785109,0.068988389,0.754448726,0.580939852,0.003650772,0.081754719,0.710757753,-0.102549212,0.641492426,-0.158426829,0.470296327,0.060827466,0.782774419,0.282230784,0.191972892,-0.179546126,0.412360266,0.349277205,0.10234617,0.498433546,0.015489614,0.349062778,0.102571457,-0.134846866,0.539578284
2968,ENSGALG00010011370,MGAT4C,purple,0.075282997,0.732805958,0.069531457,0.752574179,0.501093987,0.014862666,0.031222224,0.887537966,0.19724237,0.367005333,-0.0853539,0.698590945,0.359345688,0.092173183,0.182907552,0.403516771,0.005618852,0.979700485,0.454213904,0.029462024,0.724151451,9.36E-05,0.082873906,0.706966929,-0.392739529,0.063772761
8962,ENSGALG00010029577,NOG,purple,0.094548157,0.667840279,0.069870183,0.751405655,0.541173199,0.007660642,0.099901918,0.650165798,-0.075913564,0.730648384,0.043148852,0.845013156,0.185865037,0.395823824,0.092832036,0.673542619,0.024583931,0.911345225,0.62285987,0.001500963,0.707813559,0.000157967,0.236387069,0.27750797,-0.09106049,0.679447413
8602,ENSGALG00010028507,ANP32E,purple,0.106011793,0.630216125,0.070740461,0.748405833,0.53761742,0.008150758,0.118067136,0.591588044,0.195745332,0.370726345,-0.162584837,0.458572185,0.24112682,0.267702308,0.049046358,0.824131654,-0.037574152,0.864845129,0.482935225,0.019583955,0.795817806,5.62E-06,0.118357174,0.590671244,-0.277736342,0.199450372
7044,ENSGALG00010023663,PHOSPHO2,purple,-0.147622133,0.501464321,0.071551228,0.745614314,0.138733675,0.527841758,0.198841618,0.363054199,-0.010039265,0.963738579,-0.480854747,0.020194598,-0.203309017,0.352148412,0.585320594,0.003345337,0.061820943,0.779311089,0.320713849,0.135684577,0.479240082,0.020679041,0.466261135,0.024923199,0.154777131,0.480712124
5914,ENSGALG00010020716,RRAS,purple,0.028366803,0.897768181,0.071641803,0.745302649,0.234936362,0.280553907,0.219170969,0.315004917,0.320944287,0.135387903,-0.309016829,0.151360955,-0.128751919,0.55822245,0.188558535,0.388889561,0.044680478,0.839579786,0.540968609,0.007688163,0.755489305,3.07E-05,0.422626533,0.044528414,0.101340755,0.645446176
